id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
1712 719.60 543.13 0.49 0.13 -0.01 25 0.00 1151.00 2.28 -0.89
1713 79.01 543.63 0.55 0.13 0.15 25 0.00 2281.00 5.22 -1.79
1714 465.68 543.66 0.52 -0.91 -0.22 25 0.00 1747.00 3.58 -1.39
1715 474.73 543.44 0.43 0.08 0.02 25 0.00 737.00 1.49 -0.44
1716 876.25 544.37 0.49 -0.16 -0.08 25 0.00 818.00 2.02 -0.76
1717 428.73 544.61 0.51 -0.68 -0.16 25 0.00 12451.00 25.43 -3.51
1718 438.06 545.49 0.57 -0.11 0.09 25 0.00 15816.00 31.59 -3.75
1719 310.93 545.87 0.54 -0.35 0.69 25 0.00 827.00 1.53 -0.46
1720 343.85 546.20 0.56 -0.09 0.35 25 0.00 1810.00 3.42 -1.33
1721 349.84 546.66 0.56 -0.71 0.13 25 0.00 3299.00 6.46 -2.03
1722 356.49 545.83 0.48 -0.50 -0.07 25 0.00 785.00 1.71 -0.59
1723 733.60 546.22 0.56 -0.25 -0.23 25 0.00 3593.00 7.22 -2.15
1724 175.62 547.19 0.53 -0.43 0.03 25 0.00 1347.00 3.14 -1.24
1725 242.10 547.88 0.56 -0.11 -0.13 25 0.00 885.00 1.81 -0.64
1726 319.84 548.59 0.41 -0.57 -0.19 25 0.00 460.00 1.07 -0.07
1727 607.78 547.75 0.50 -0.69 -0.02 25 0.00 650.00 1.19 -0.19
1728 91.29 549.35 0.67 0.29 0.11 25 0.00 934.00 1.80 -0.64
1729 105.72 549.16 0.58 -0.51 0.13 25 0.00 597.00 1.42 -0.38
1730 274.96 548.74 0.63 -0.57 0.41 25 0.00 672.00 1.19 -0.19
1731 343.85 548.11 0.58 -0.95 0.58 25 0.00 993.00 1.50 -0.44
1732 449.88 549.25 0.58 -0.26 0.02 25 0.00 3654.00 7.19 -2.14
1733 690.00 549.65 0.54 0.02 0.28 25 0.00 1277.00 2.54 -1.01
1734 295.24 550.35 0.55 -0.51 0.07 25 0.00 602.00 1.09 -0.09
1735 302.31 550.29 0.54 -0.13 0.02 25 0.00 1865.00 3.87 -1.47
1736 382.41 549.97 0.55 -0.22 -0.15 25 0.00 644.00 1.26 -0.25
1737 662.48 550.04 0.55 -0.50 -0.25 25 0.00 1155.00 2.49 -0.99
1738 912.79 549.90 0.48 0.07 -0.09 25 0.00 29657.00 59.86 -4.44
1739 170.54 550.81 0.52 0.06 -0.06 25 0.00 2091.00 4.58 -1.65
1740 456.00 551.38 0.53 -0.35 0.04 25 0.00 1867.00 4.03 -1.51
1741 491.78 551.50 0.52 -0.34 0.06 25 0.00 42371.00 85.52 -4.83
1742 124.95 551.73 0.58 -0.16 0.02 25 0.00 2157.00 4.79 -1.70
1743 160.39 551.76 0.58 -0.32 -0.05 25 0.00 5304.00 11.32 -2.63
1744 214.60 552.14 0.56 -0.42 -0.10 25 0.00 33740.00 71.23 -4.63
1745 324.90 551.49 0.50 0.25 0.03 25 0.00 789.00 1.72 -0.59
1746 569.85 551.70 0.47 0.27 0.15 25 0.00 780.00 1.65 -0.55
1747 619.09 551.89 0.54 -0.71 -0.14 25 0.00 921.00 2.12 -0.81
1748 605.69 552.52 0.49 -0.01 0.01 25 0.00 621.00 1.22 -0.21
1749 268.46 553.93 0.60 -0.70 -0.38 25 0.00 608.00 1.09 -0.09
1750 275.02 554.23 0.61 -0.39 -0.01 25 0.00 3853.00 7.92 -2.25
1751 782.03 553.22 0.47 -0.24 0.12 25 0.00 569.00 1.30 -0.28
1752 352.08 555.39 0.62 -0.62 0.07 25 0.00 1365.00 2.46 -0.98
1753 416.72 555.13 0.52 -0.46 -0.09 25 0.00 5671.00 11.85 -2.68
1754 563.85 554.57 0.51 0.16 0.07 25 0.00 6041.00 12.13 -2.71
1755 795.84 555.04 0.51 -0.11 -0.04 25 0.00 3214.00 6.59 -2.05
1756 295.19 556.59 0.54 -0.54 -0.02 25 0.00 490.00 1.14 -0.14
1757 445.10 556.10 0.56 -0.34 -0.03 25 0.00 1489.00 3.25 -1.28
1758 627.85 555.79 0.58 -0.14 -0.03 25 0.00 766.00 1.49 -0.44
1759 749.79 556.48 0.50 -0.18 0.02 25 0.00 171269.00 335.59 -6.31
1760 490.02 556.51 0.61 0.67 -0.23 25 0.00 1416.00 2.47 -0.98
1761 695.50 556.99 0.54 -0.13 -0.07 25 0.00 4564.00 9.14 -2.40
1762 734.45 557.15 0.51 -0.06 -0.18 25 0.00 2100.00 4.45 -1.62
1763 247.15 558.34 0.55 -0.03 0.30 25 0.00 979.00 2.01 -0.76
1764 668.24 558.82 0.58 -0.84 -0.30 25 0.00 905.00 1.49 -0.43
1765 712.18 558.32 0.53 -0.09 0.01 25 0.00 2146.00 4.26 -1.57
1766 720.09 558.23 0.63 -0.31 -0.05 25 0.00 575.00 1.22 -0.22
1767 839.27 558.46 0.55 -0.18 0.00 25 0.00 2238.00 4.63 -1.66
1768 978.70 557.92 0.66 -0.34 -0.16 25 0.00 584.00 1.18 -0.18
1769 27.40 559.04 0.64 -0.31 -0.08 25 0.00 2776.00 5.64 -1.88
1770 101.78 559.14 0.68 -0.84 -0.21 25 0.00 715.00 1.45 -0.40
1771 134.74 558.72 0.60 -0.24 -0.06 25 0.00 1352.00 2.83 -1.13
1772 346.36 559.63 0.62 -0.54 -0.04 25 0.00 603.00 1.09 -0.09
1773 400.25 558.94 0.50 0.19 0.03 25 0.00 662.00 1.33 -0.31
1774 447.19 559.21 0.51 -0.69 -0.23 25 0.00 853.00 1.68 -0.56
1775 704.47 558.33 0.37 -0.35 0.31 25 0.00 477.00 1.15 -0.15
1776 801.92 558.82 0.51 -0.36 -0.36 25 0.00 719.00 1.55 -0.48
1777 984.84 558.94 0.39 -0.86 -0.29 25 0.00 385.00 1.00 -0.00
1778 37.04 559.60 0.54 0.01 0.18 25 0.00 10659.00 23.71 -3.44
1779 204.58 559.90 0.58 -0.60 -0.19 25 0.00 1695.00 3.35 -1.31
1780 376.82 559.54 0.56 0.06 0.09 25 0.00 1183.00 2.30 -0.90
1781 417.75 560.21 0.54 -0.99 -0.02 25 0.00 1619.00 3.17 -1.25
1782 529.31 559.48 0.42 -0.51 0.01 25 0.00 949.00 2.12 -0.82
1783 602.81 560.60 0.55 -0.23 0.02 25 0.00 516.00 1.06 -0.06
1784 616.06 559.52 0.45 -0.02 0.12 25 0.00 2524.00 5.39 -1.83
1785 665.63 559.28 0.59 -0.97 -0.40 25 0.00 711.00 1.25 -0.24
1786 141.27 560.85 0.62 0.24 -0.05 25 0.00 903.00 1.79 -0.63
1787 146.90 561.30 0.61 -0.13 -0.01 25 0.00 1487.00 3.20 -1.26
1788 216.54 560.99 0.58 -0.45 -0.06 25 0.00 1173.00 2.39 -0.95
1789 580.12 561.01 0.51 -0.06 -0.04 25 0.00 341554.00 707.46 -7.12
1790 362.61 561.65 0.54 -0.25 -0.22 25 0.00 2794.00 5.17 -1.78
1791 633.37 562.08 0.58 -0.17 -0.05 25 0.00 2774.00 5.55 -1.86
1792 769.12 562.45 0.53 0.02 0.02 25 0.00 7427.00 14.86 -2.93
1793 367.37 562.89 0.46 -0.77 0.22 25 0.00 1056.00 1.91 -0.70
1794 655.32 563.76 0.61 0.05 0.22 25 0.00 887.00 1.81 -0.64
1795 439.23 564.31 0.52 0.22 0.18 25 0.00 825.00 1.71 -0.58
1796 489.51 564.46 0.46 -0.25 -0.19 25 0.00 573.00 1.15 -0.15
1797 855.28 564.16 0.52 -0.08 -0.09 25 0.00 11680.00 24.05 -3.45
1798 124.01 565.27 0.66 -0.32 0.12 25 0.00 1361.00 2.85 -1.14
1799 181.34 565.45 0.54 -0.65 0.32 25 0.00 769.00 1.64 -0.54
1800 189.30 564.80 0.69 -0.30 0.13 25 0.00 1035.00 1.85 -0.67
1801 244.65 564.96 0.61 -0.65 -0.18 25 0.00 1681.00 3.32 -1.30
1802 505.11 564.81 0.59 0.23 -0.08 25 0.00 1896.00 3.51 -1.36
1803 881.10 565.64 0.68 0.49 0.51 25 0.00 16883.00 28.41 -3.63
1804 110.51 566.04 0.59 -0.31 0.07 25 0.00 1275.00 2.55 -1.02
1805 365.20 565.62 0.56 -0.65 0.01 25 0.00 2803.00 5.78 -1.90
1806 372.22 565.59 0.62 -0.74 0.12 25 0.00 1175.00 2.15 -0.83
1807 380.82 566.33 0.44 -0.33 -0.19 25 0.00 730.00 1.50 -0.44
1808 540.34 565.67 0.50 -0.27 -0.01 25 0.00 26910.00 56.43 -4.38
1809 642.94 565.94 0.63 -0.53 -0.23 25 0.00 909.00 1.65 -0.54
1810 1011.69 566.52 0.58 0.16 -0.19 25 0.00 3101.00 5.62 -1.87
1811 104.44 567.21 0.47 -0.38 -0.44 25 0.00 563.00 1.29 -0.28
1812 215.15 567.57 0.47 -0.04 -0.66 25 0.00 630.00 1.34 -0.32
1813 260.93 567.36 0.56 -0.14 0.07 25 0.00 4179.00 8.56 -2.33
1814 651.08 566.66 0.42 0.30 0.19 25 0.00 762.00 1.73 -0.60
1815 208.70 568.72 0.66 -0.61 0.12 25 0.00 864.00 1.65 -0.54
1816 513.35 568.88 0.53 -0.35 0.00 25 0.00 957.00 1.87 -0.68
1817 560.89 569.41 0.49 -0.66 0.05 25 0.00 1714.00 3.27 -1.29
1818 675.98 569.41 0.53 -0.08 0.03 25 0.00 46453.00 92.63 -4.92
1819 119.10 570.01 0.69 -0.01 0.10 25 0.00 885.00 1.83 -0.66
1820 228.30 570.02 0.62 -0.15 -0.14 25 0.00 885.00 1.76 -0.61
1821 244.96 570.10 0.59 -0.66 -0.05 25 0.00 2138.00 4.44 -1.62
1822 281.17 569.94 0.60 -0.29 0.05 25 0.00 1608.00 3.22 -1.27
1823 387.00 569.47 0.63 0.23 0.39 25 0.00 504.00 1.09 -0.10
1824 796.95 569.84 0.52 0.32 0.16 25 0.00 657.00 1.43 -0.39
1825 25.26 570.84 0.48 0.27 -0.31 25 0.00 571.00 1.22 -0.22
1826 84.89 570.53 0.49 -0.59 0.08 25 0.00 707.00 1.47 -0.42
1827 167.72 570.96 0.60 -0.31 -0.17 25 0.00 1256.00 2.50 -0.99
1828 488.60 571.49 0.49 -0.73 -0.04 25 0.00 37789.00 77.53 -4.72
1829 849.34 570.63 0.49 -0.05 -0.14 25 0.00 888.00 1.99 -0.75
1830 251.90 572.03 0.57 -0.14 -0.01 25 0.00 149262.00 312.76 -6.24
1831 266.92 572.05 0.50 0.88 0.70 25 0.00 2593.00 4.18 -1.55
1832 478.87 571.92 0.48 -0.05 -0.02 25 0.00 357361.00 743.23 -7.18
1833 550.28 571.70 0.46 -0.14 0.00 25 0.00 375873.00 778.27 -7.23
1834 874.81 572.15 0.53 0.03 -0.28 25 0.00 96091.00 187.64 -5.68
1835 132.56 572.67 0.52 -0.52 -0.03 25 0.00 1382.00 3.12 -1.24
1836 169.27 572.71 0.43 0.77 -0.44 25 0.00 593.00 1.35 -0.33
1837 320.48 572.79 0.54 -0.53 -0.12 25 0.00 1177.00 2.24 -0.88
1838 336.45 573.40 0.54 0.16 -0.02 25 0.00 350500.00 704.60 -7.12
1839 355.34 572.62 0.48 -0.28 -0.15 25 0.00 596.00 1.35 -0.33
1840 454.31 573.15 0.49 -0.18 -0.11 25 0.00 687.00 1.44 -0.40
1841 459.64 572.43 0.55 -0.63 -0.00 25 0.00 1286.00 2.51 -1.00
1842 196.16 574.29 0.61 -0.03 0.03 25 0.00 44663.00 92.22 -4.91
1843 424.14 574.42 0.56 -0.08 0.03 25 0.00 4997.00 10.24 -2.53
1844 681.29 574.20 0.53 -0.32 -0.15 25 0.00 2290.00 4.62 -1.66
1845 719.25 573.68 0.53 -0.39 -0.11 25 0.00 797.00 1.52 -0.45
1846 313.89 574.91 0.41 0.94 0.51 25 0.00 1008.00 1.75 -0.61
1847 375.62 574.94 0.59 -0.42 -0.12 25 0.00 2656.00 5.31 -1.81
1848 525.25 574.75 0.54 -0.62 -0.08 25 0.00 1234.00 2.42 -0.96
1849 13.90 577.37 0.68 -0.11 0.09 25 0.00 1844.00 3.78 -1.44
1850 87.19 576.46 0.54 -0.15 0.16 25 0.00 11965.00 26.19 -3.55
1851 220.62 577.00 0.70 -0.59 -0.35 25 0.00 1063.00 2.09 -0.80
1852 628.00 577.52 0.56 -0.25 0.12 25 0.00 799.00 1.69 -0.57
1853 714.15 577.08 0.57 0.04 -0.05 25 0.00 1892.00 3.71 -1.42
1854 942.87 577.63 0.50 -0.09 0.05 25 0.00 32715.00 62.72 -4.49
1855 20.96 578.71 0.72 0.15 0.13 25 0.00 541.00 1.10 -0.10
1856 160.54 578.83 0.50 -0.37 -0.03 25 0.00 1288.00 2.95 -1.17
1857 297.09 578.52 0.55 -0.54 0.08 25 0.00 1160.00 2.33 -0.92
1858 703.40 578.88 0.60 -0.46 -0.32 25 0.00 587.00 1.21 -0.21
1859 40.19 579.79 0.69 -0.37 0.07 25 0.00 2278.00 4.66 -1.67
1860 79.56 580.33 0.63 -0.18 -0.58 25 0.00 481.00 1.08 -0.09
1861 210.17 580.33 0.66 -0.23 0.14 25 0.00 1788.00 3.53 -1.37
1862 319.81 579.86 0.57 -0.62 -0.32 25 0.00 3187.00 6.30 -2.00
1863 358.70 579.88 0.56 -0.70 -0.24 25 0.00 1803.00 3.66 -1.41
1864 475.17 580.19 0.54 -0.27 0.03 25 0.00 912.00 1.61 -0.52
1865 767.69 579.78 0.43 -0.74 -0.38 25 0.00 689.00 1.61 -0.52
1866 332.71 580.69 0.52 -0.69 -0.03 25 0.00 2667.00 5.25 -1.80
1867 391.48 580.97 0.57 0.26 -0.21 25 0.00 482.00 1.07 -0.08
1868 495.35 580.87 0.50 -0.18 -0.28 25 0.00 657.00 1.36 -0.33
1869 261.57 582.27 0.60 0.04 -0.15 25 0.00 1693.00 3.11 -1.23
1870 582.70 581.17 0.40 0.49 0.55 25 0.00 476.00 1.01 -0.01
1871 147.69 583.32 0.57 -0.37 0.01 25 0.00 2040.00 4.44 -1.62
1872 117.68 583.88 0.57 -0.37 -0.08 25 0.00 2235.00 4.96 -1.74
1873 627.83 584.57 0.41 -0.07 -0.14 25 0.00 867.00 2.03 -0.77
1874 710.37 584.18 0.53 -0.10 -0.08 25 0.00 1747.00 3.62 -1.40
1875 715.34 583.97 0.53 -0.10 -0.19 25 0.00 2397.00 4.90 -1.73
1876 110.99 584.89 0.61 -0.12 0.02 25 0.00 6786.00 14.39 -2.90
1877 241.23 585.12 0.61 -0.29 -0.06 25 0.00 812.00 1.61 -0.52
1878 269.15 585.05 0.64 -0.48 0.15 25 0.00 628.00 1.11 -0.11
1879 554.03 585.38 0.54 -0.42 -0.01 25 0.00 2147.00 4.28 -1.58
1880 649.57 585.55 0.58 0.06 -0.12 25 0.00 1335.00 2.64 -1.05
1881 195.74 586.17 0.53 -0.31 -0.12 25 0.00 1886.00 4.16 -1.55
1882 274.41 585.94 0.59 -0.47 -0.11 25 0.00 1420.00 3.01 -1.20
1883 298.85 585.89 0.61 -0.27 0.30 25 0.00 676.00 1.25 -0.24
1884 303.78 586.03 0.60 -0.06 -0.05 25 0.00 861.00 1.80 -0.64
1885 465.60 585.53 0.44 -0.46 -0.16 25 0.00 1122.00 2.48 -0.99
1886 750.23 585.93 0.53 -0.13 -0.07 25 0.00 59190.00 122.35 -5.22
1887 897.88 585.77 0.48 0.15 -0.05 25 0.00 4811.00 9.61 -2.46
1888 947.93 585.66 0.43 0.15 -0.15 25 0.00 637.00 1.38 -0.35
1889 348.46 586.65 0.57 -0.58 -0.27 25 0.00 513.00 1.12 -0.12
1890 536.43 587.09 0.53 -0.23 -0.16 25 0.00 746.00 1.67 -0.56
1891 220.09 587.82 0.57 -0.29 -0.27 25 0.00 3000.00 6.02 -1.95
1892 235.69 588.24 0.44 0.68 0.14 25 0.00 449.00 1.09 -0.09
1893 253.63 588.32 0.38 -0.85 -0.14 25 0.00 744.00 1.76 -0.62
1894 449.98 587.74 0.48 -0.57 0.61 25 0.00 513.00 1.07 -0.07
1895 487.74 587.95 0.48 -0.69 -0.13 25 0.00 1190.00 2.54 -1.01
1896 633.23 587.82 0.45 -0.57 -0.07 25 0.00 851.00 2.07 -0.79
1897 85.67 589.55 0.59 -0.76 0.14 25 0.00 1138.00 2.43 -0.97
1898 200.05 589.01 0.59 -0.66 0.41 25 0.00 607.00 1.27 -0.26
1899 224.47 590.82 0.50 -0.38 -0.13 25 0.00 571.00 1.07 -0.08
1900 312.70 589.65 0.55 0.08 -0.00 25 0.00 2489.00 5.02 -1.75
1901 478.12 590.06 0.56 -0.38 -0.06 25 0.00 20177.00 41.87 -4.05
1902 558.60 591.16 0.61 0.39 -0.25 25 0.00 605.00 1.19 -0.19
1903 954.54 590.76 0.55 -0.40 -0.21 25 0.00 613.00 1.23 -0.22
1904 961.07 591.60 0.51 0.10 0.07 25 0.00 34798.00 67.59 -4.57
1905 86.66 592.66 0.65 0.58 0.31 25 0.00 931.00 1.46 -0.41
1906 123.95 592.04 0.60 -0.39 0.13 25 0.00 1107.00 2.43 -0.96
1907 228.19 592.32 0.54 0.24 -0.36 25 0.00 775.00 1.46 -0.41
1908 797.41 592.09 0.56 0.24 -0.21 25 0.00 1762.00 3.36 -1.32
1909 870.54 591.78 0.51 -0.16 -0.15 25 0.00 2840.00 5.86 -1.92
1910 461.92 593.06 0.56 -0.04 -0.09 25 0.00 809.00 1.55 -0.48
1911 789.74 593.00 0.48 0.02 -0.09 25 0.00 29816.00 59.13 -4.43
1912 937.55 592.33 0.44 -0.37 0.06 25 0.00 687.00 1.60 -0.51
1913 90.65 593.37 0.50 0.26 0.07 25 0.00 576.00 1.29 -0.27
1914 117.48 593.68 0.59 0.12 0.10 25 0.00 754.00 1.59 -0.50
1915 326.82 594.04 0.49 -0.27 -0.15 25 0.00 693.00 1.05 -0.05
1916 366.86 593.86 0.54 -0.38 -0.50 25 0.00 745.00 1.50 -0.44
1917 548.44 594.20 0.48 0.17 -0.32 25 0.00 535.00 1.16 -0.16
1918 720.25 594.44 0.42 0.47 0.08 25 0.00 590.00 1.22 -0.21
1919 732.26 594.83 0.53 -0.02 0.08 25 0.00 777.00 1.60 -0.51
1920 204.35 595.21 0.59 -0.70 -0.06 25 0.00 1069.00 2.11 -0.81
1921 414.42 594.89 0.56 -0.33 -0.06 25 0.00 780.00 1.44 -0.39
1922 544.29 594.57 0.55 -0.36 0.06 25 0.00 1473.00 2.95 -1.18
1923 564.66 594.58 0.41 -0.06 -0.07 25 0.00 1155.00 2.54 -1.01
1924 709.47 594.47 0.57 -0.81 -0.31 25 0.00 693.00 1.41 -0.37
1925 242.55 596.29 0.51 0.64 0.37 25 0.00 560.00 1.04 -0.04
1926 306.58 596.48 0.63 -0.67 0.27 25 0.00 527.00 1.04 -0.04
1927 325.27 596.02 0.56 -0.33 0.14 25 0.00 1734.00 3.43 -1.34
1928 522.64 596.10 0.50 -0.22 -0.09 25 0.00 119967.00 242.00 -5.96
1929 642.41 596.45 0.56 0.17 -0.19 25 0.00 816.00 1.60 -0.51
1930 647.01 595.90 0.55 -0.19 -0.03 25 0.00 1181.00 2.31 -0.91
1931 445.03 597.46 0.58 -0.24 0.08 25 0.00 1722.00 3.34 -1.31
1932 782.73 596.84 0.49 0.14 -0.05 25 0.00 4478.00 8.82 -2.36
1933 1005.93 597.45 0.46 -0.07 -0.07 25 0.00 1345.00 2.93 -1.17
1934 125.48 597.95 0.56 -0.37 -0.13 25 0.00 2424.00 5.16 -1.78
1935 831.99 597.91 0.73 -0.44 -0.25 25 0.00 552.00 1.03 -0.04
1936 95.19 599.35 0.46 0.09 0.26 25 0.00 728.00 1.68 -0.56
1937 145.33 599.04 0.70 -0.84 -0.19 25 0.00 1213.00 2.09 -0.80
1938 223.45 598.51 0.51 -0.45 0.04 25 0.00 14802.00 31.11 -3.73
1939 327.55 599.54 0.53 -0.40 0.08 25 0.00 4653.00 9.12 -2.40
1940 376.63 598.85 0.53 -0.45 -0.18 25 0.00 9128.00 18.93 -3.19
1941 455.11 598.51 0.49 -0.03 0.11 25 0.00 98856.00 205.30 -5.78
1942 490.66 598.69 0.50 0.21 0.33 25 0.00 1197.00 2.13 -0.82
1943 590.89 598.78 0.49 -0.27 0.10 25 0.00 3248.00 6.59 -2.05
1944 823.04 598.76 0.45 0.04 0.15 25 0.00 597.00 1.45 -0.40
1945 408.36 599.87 0.51 -0.18 -0.17 25 0.00 425.00 1.06 -0.07
1946 539.95 599.92 0.48 -0.24 -0.13 25 0.00 688.00 1.44 -0.39
1947 586.77 599.69 0.65 0.32 -0.21 25 0.00 676.00 1.22 -0.22
1948 679.68 600.28 0.48 -0.71 -0.05 25 0.00 729.00 1.49 -0.43
1949 719.59 600.18 0.54 -0.25 -0.18 25 0.00 3318.00 6.71 -2.07
1950 793.84 600.08 0.53 0.13 -0.07 25 0.00 7296.00 14.01 -2.87
1951 138.31 601.27 0.59 -0.18 -0.16 25 0.00 1304.00 2.64 -1.05
1952 235.11 601.41 0.33 -0.47 -0.22 25 0.00 782.00 1.48 -0.43
1953 853.90 600.88 0.48 0.42 0.13 25 0.00 52967.00 100.35 -5.00
1954 275.26 602.16 0.66 -0.19 -0.07 25 0.00 1989.00 3.82 -1.46
1955 323.23 602.05 0.54 0.87 -0.28 25 0.00 901.00 1.85 -0.67
1956 655.75 602.38 0.51 -0.64 -0.12 25 0.00 2145.00 4.25 -1.57
1957 148.72 603.34 0.58 -0.29 0.04 25 0.00 1676.00 3.26 -1.28
1958 613.34 602.69 0.51 -0.41 -0.06 25 0.00 1076.00 2.34 -0.92
1959 922.38 603.22 0.53 0.13 -0.10 25 0.00 179734.00 358.14 -6.39
1960 126.86 604.07 0.63 -0.34 -0.04 25 0.00 3636.00 7.65 -2.21
1961 163.27 603.78 0.64 -0.30 0.17 25 0.00 2331.00 4.50 -1.63
1962 217.78 604.13 0.51 -0.07 0.06 25 0.00 670.00 1.55 -0.47
1963 699.38 604.22 0.59 -0.11 -0.10 25 0.00 566.00 1.07 -0.07
1964 816.37 604.13 0.52 0.04 -0.11 25 0.00 5368.00 10.99 -2.60
1965 233.06 604.53 0.49 -0.07 0.15 25 0.00 2893.00 6.08 -1.96
1966 338.98 605.39 0.53 -0.50 0.01 25 0.00 1475.00 3.11 -1.23
1967 353.89 605.45 0.54 -0.78 -0.14 25 0.00 16403.00 30.26 -3.70
1968 510.30 604.77 0.54 -0.63 -0.18 25 0.00 1782.00 3.54 -1.37
1969 242.76 605.73 0.55 -0.39 -0.10 25 0.00 1738.00 3.60 -1.39
1970 251.51 605.37 0.50 -0.48 0.11 25 0.00 1115.00 2.28 -0.90
1971 631.94 606.88 0.60 0.33 0.36 25 0.00 584.00 1.05 -0.06
1972 836.00 607.15 0.47 0.39 0.35 25 0.00 1000.00 1.87 -0.68
1973 162.81 607.26 0.45 -0.17 0.44 25 0.00 551.00 1.07 -0.07
1974 204.39 607.57 0.49 -0.20 0.07 25 0.00 1424.00 3.27 -1.29
1975 278.17 608.29 0.56 0.13 -0.56 25 0.00 1356.00 2.38 -0.94
1976 325.61 609.33 0.44 0.10 -0.18 25 0.00 677.00 1.58 -0.50
1977 571.78 609.12 0.49 -0.63 -0.00 25 0.00 593.00 1.42 -0.38
1978 400.57 610.36 0.64 0.76 -0.22 25 0.00 1529.00 2.27 -0.89
1979 344.52 611.17 0.57 -0.09 -0.13 25 0.00 22500.00 45.58 -4.15
1980 401.33 610.78 0.55 0.53 -0.82 25 0.00 1548.00 2.73 -1.09
1981 625.23 611.30 0.54 0.05 -0.01 25 0.00 90734.00 182.16 -5.65
1982 32.69 612.38 0.64 -0.57 -0.27 25 0.00 613.00 1.24 -0.23
1983 265.30 612.09 0.65 0.23 -0.17 25 0.00 1519.00 2.71 -1.08
1984 394.09 612.43 0.59 -0.09 0.05 25 0.00 10202.00 20.16 -3.26
1985 490.56 612.02 0.56 -0.60 -0.22 25 0.00 2172.00 4.25 -1.57
1986 661.16 611.98 0.58 -0.64 -0.49 25 0.00 1043.00 1.79 -0.63
1987 685.73 611.83 0.69 -0.55 -0.20 25 0.00 580.00 1.05 -0.05
1988 39.27 612.50 0.54 -0.25 0.14 25 0.00 6237.00 13.61 -2.83
1989 78.56 612.81 0.58 -0.61 -0.13 25 0.00 3788.00 8.24 -2.29
1990 334.15 612.95 0.54 -0.39 -0.21 25 0.00 1776.00 3.74 -1.43
1991 553.31 613.51 0.54 -0.02 0.04 25 0.00 1626.00 3.26 -1.28
1992 651.40 612.30 0.51 -0.81 -0.08 25 0.00 689.00 1.47 -0.42
1993 657.57 613.05 0.57 -0.12 -0.41 25 0.00 732.00 1.45 -0.41
1994 832.41 613.28 0.54 0.15 -0.10 25 0.00 53323.00 105.47 -5.06
1995 112.18 614.06 0.61 -0.18 -0.08 25 0.00 552.00 1.15 -0.15
1996 665.87 613.17 0.44 0.33 0.17 25 0.00 1382.00 2.88 -1.15
1997 895.44 613.60 0.47 -0.04 -0.03 25 0.00 35638.00 70.75 -4.62
1998 152.99 614.59 0.42 0.18 0.11 25 0.00 401121.00 830.84 -7.30
1999 565.02 615.55 0.55 -0.20 0.09 25 0.00 3518.00 7.02 -2.12
2000 581.24 615.60 0.57 0.05 0.18 25 0.00 778.00 1.50 -0.44
2001 604.79 615.13 0.51 -0.39 -0.14 25 0.00 2029.00 4.27 -1.58
2002 815.53 614.48 0.50 -0.06 -0.35 25 0.00 644.00 1.28 -0.27
2003 120.61 615.66 0.56 -0.74 -0.10 25 0.00 2420.00 4.98 -1.74
2004 172.53 615.69 0.49 0.33 -0.02 25 0.00 1451.00 3.24 -1.28
2005 250.92 615.90 0.56 -0.42 0.01 25 0.00 2222.00 4.86 -1.72
2006 274.98 615.51 0.51 0.05 0.13 25 0.00 28790.00 61.30 -4.47
2007 458.28 615.52 0.48 -0.52 -0.30 25 0.00 2300.00 4.48 -1.63
2008 471.22 616.58 0.56 0.04 0.09 25 0.00 5000.00 9.71 -2.47
2009 545.59 616.61 0.37 -0.72 0.32 25 0.00 563.00 1.17 -0.17
2010 753.82 616.02 0.56 -0.15 -0.31 25 0.00 2294.00 4.42 -1.61
2011 858.28 616.04 0.51 0.11 -0.09 25 0.00 69448.00 140.30 -5.37
2012 399.32 616.78 0.55 -0.24 0.16 25 0.00 771.00 1.50 -0.44
2013 187.02 617.81 0.52 0.43 0.47 25 0.00 542.00 1.25 -0.24
2014 734.79 619.17 0.49 0.42 0.03 25 0.00 875.00 1.61 -0.51
2015 49.10 619.05 0.52 -0.82 0.33 25 0.00 435.00 1.03 -0.04
2016 61.35 620.16 0.56 -0.34 -0.61 25 0.00 461.00 1.06 -0.06
2017 80.39 621.38 0.83 -0.64 0.63 25 0.00 806.00 1.30 -0.29
2018 341.06 620.33 0.56 -0.20 0.08 25 0.00 1735.00 3.65 -1.40
2019 422.75 620.22 0.36 -0.28 0.18 25 0.00 462.00 1.13 -0.13
2020 546.64 619.73 0.45 -0.29 -0.12 25 0.00 3642.00 7.58 -2.20
2021 700.27 620.25 0.54 0.02 -0.07 25 0.00 11206.00 22.54 -3.38
2022 747.37 620.24 0.37 0.25 -0.16 25 0.00 659.00 1.26 -0.25
2023 750.81 620.64 0.50 0.08 0.00 25 0.00 859.00 1.48 -0.43
2024 170.44 621.38 0.56 0.32 -0.10 25 0.00 1428.00 2.85 -1.14
2025 245.88 621.44 0.58 -0.36 -0.14 25 0.00 794.00 1.33 -0.31
2026 438.57 621.06 0.60 -0.51 -0.24 25 0.00 752.00 1.47 -0.42
2027 370.77 621.98 0.58 -0.63 0.04 25 0.00 585.00 1.13 -0.13
2028 503.94 621.57 0.47 -0.34 0.03 25 0.00 1386.00 2.84 -1.13
2029 812.46 622.11 0.60 -0.14 -0.09 25 0.00 1722.00 3.29 -1.29
